"","X","id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","created_at","favourites_count","utc_offset","time_zone","geo_enabled","verified","statuses_count","student1","student2","correct1","correct2","suggestion1","suggestion2","X.1","forecastdate","state","district","special","candidate","party","incumbent","model","win.AF8.probability","voteshare","p10.AF8.voteshare","p90.AF8.voteshare","screename","screenname","realname","realname2","dup","dup2"
"1",131,"36686040","Maxine Waters","RepMaxineWaters","Los Angeles/Washington, D.C.","Proudly serving the people of California's 43rd District in Congress. Ranking Member of the House Financial Services Committee (@FSCDems).","https://t.co/ODIbQQR7g9",FALSE,872018,668,5660,"Thu Apr 30 15:17:45 +0000 2009",1331,NA,NA,TRUE,TRUE,2745,"astraiha","jhahm",TRUE,NA,NA,NA,132,"2018+AC0-08+AC0-01","CA",43,NA,"Maxine Waters","D",TRUE,"classic","1","78.94","73.61","84.31",NA,"RepMaxineWaters",NA,"RepMaxineWaters",FALSE,FALSE
"2",111,"21059255","Ted Lieu","tedlieu","California","Husband of Betty, the love of my life. Father of two great kids. USAF veteran. Member of Congress. In that order. Also, I don't take orders from Vladimir Putin.","https://t.co/YZX138uDSy",FALSE,846591,8349,5417,"Tue Feb 17 03:12:31 +0000 2009",31976,NA,NA,FALSE,TRUE,19304,"astraiha","chrifisc",TRUE,NA,NA,NA,112,"2018+AC0-08+AC0-01","CA",33,NA,"Ted Lieu","D",TRUE,"classic","1","72.85","67.15","78.54",NA,"tedlieu",NA,"tedlieu",FALSE,FALSE
"3",269,"8.87704e+17","J.D. Scholten","Scholten4Iowa","POB 3531 Sioux City, IA 51102","Iowa born and raised. Former <U+26BE><U+FE0F> player & the Democrat running against Steve King in #IA04. Standing Tall for All!","https://t.co/omZPq72UiX",FALSE,90818,86646,401,"Wed Jul 19 16:01:45 +0000 2017",7142,NA,NA,TRUE,TRUE,2753,"astraiha","jhahm",TRUE,NA,NA,NA,281,"2018+AC0-08+AC0-01","IA",4,NA,"J.D. Scholten","D",FALSE,"classic","0.1847","44.36","38.71","50.1",NA,"Scholten4Iowa",NA,"Scholten4Iowa",FALSE,FALSE
"4",164,"19407835","Rep. Mike Coffman","RepMikeCoffman","Colorado's 6th District","Proudly representing Colorado's Sixth Congressional District | @USMC Combat Vet | FB: RepMikeCoffman | RTs/follow <U+2260> endorsement","https://t.co/WxboE0uaqn",FALSE,40812,1906,1732,"Fri Jan 23 19:04:01 +0000 2009",806,NA,NA,TRUE,TRUE,3641,"astraiha","jhahm",TRUE,NA,NA,NA,168,"2018+AC0-08+AC0-01","CO",6,NA,"Mike Coffman","R",TRUE,"classic","0.3516","46.9","41.95","51.77",NA,"RepMikeCoffman",NA,"RepMikeCoffman",FALSE,FALSE
"5",172,"140519774","Rosa DeLauro","rosadelauro","New Haven, CT","Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class & those in need. Tweets from Rosa are signed -Rosa","http://t.co/IEn4FrZ95W",FALSE,36499,4238,1271,"Wed May 05 18:11:32 +0000 2010",165,NA,NA,TRUE,TRUE,6418,"astraiha","tholmber",TRUE,NA,NA,NA,179,"2018+AC0-08+AC0-01","CT",3,NA,"Rosa L. DeLauro","D",TRUE,"classic","0.9999","69.57","64.43","74.76",NA,"rosadelauro",NA,"rosadelauro",FALSE,FALSE
"6",592,"18277655","Rep. Pete King","RepPeteKing","Seaford, New York","Representing New York's 2nd Congressional District","http://t.co/KPR17HxYvl",FALSE,34667,102,1717,"Sun Dec 21 02:49:32 +0000 2008",138,NA,NA,TRUE,TRUE,2603,"astraiha","cvonmeng",TRUE,NA,NA,NA,638,"2018+AC0-08+AC0-01","NY",2,NA,"Pete King","R",TRUE,"classic","0.8047","52.3","46.61","58.03",NA,"RepPeteKing",NA,"RepPeteKing",FALSE,FALSE
"7",199,"281540744","Daniel Webster","RepWebster","Central Florida","A family man and small-business owner who is dedicated to serving the citizens of Central Florida with honor and integrity.","http://t.co/b57txtC4Hx",FALSE,23390,291,771,"Wed Apr 13 13:47:05 +0000 2011",110,NA,NA,FALSE,TRUE,3264,"astraiha","alklein",TRUE,NA,NA,NA,207,"2018+AC0-08+AC0-01","FL",11,NA,"Daniel Webster","R",TRUE,"classic","0.9989","65.01","59.51","70.4",NA,"RepWebster",NA,"RepWebster",FALSE,FALSE
"8",55,"303861808","Mike Thompson","RepThompson","St. Helena, CA","Rep. Mike Thompson represents California's 5th Congressional District and chairs the House Gun Violence Prevention Task Force.","http://t.co/nPlTDF4THi",FALSE,23349,196,724,"Mon May 23 14:58:06 +0000 2011",39,NA,NA,FALSE,TRUE,7200,"astraiha","jhahm",TRUE,NA,NA,NA,56,"2018+AC0-08+AC0-01","CA",5,NA,"Mike Thompson","D",TRUE,"classic","0.9994","79.94","71.76","87.61",NA,"RepThompson",NA,"RepThompson",FALSE,FALSE
"9",779,"22523087","Jim Cooper","repjimcooper","Nashville, Tennessee","Official feed of U.S. Rep. Jim Cooper. Blue Dog Democrat representing Nashville area in Congress. Married with 3 great kids. Tweets by Jim & staff.","http://t.co/oqGeCZBvPf",FALSE,22429,662,860,"Mon Mar 02 14:25:32 +0000 2009",724,NA,NA,FALSE,TRUE,2770,"astraiha","cvonmeng",TRUE,NA,NA,NA,834,"2018+AC0-08+AC0-01","TN",5,NA,"Jim Cooper","D",TRUE,"classic","0.9999","67.06","62.04","72.1",NA,"repjimcooper",NA,"repjimcooper",FALSE,FALSE
"10",404,"37007274","Rep. Don Young","repdonyoung","Ft. Yukon, AK","Merchant Marine, Teacher, State Rep, State Senator, Congressman for all Alaska for the last 44 years and Dean of the US House.","https://t.co/igN7z1qk5z",FALSE,17657,628,1106,"Fri May 01 18:31:38 +0000 2009",241,NA,NA,FALSE,TRUE,1642,"astraiha","alklein",FALSE,NA,"StenyHoyer",NA,423,"2018+AC0-08+AC0-01","MD",5,NA,"Steny H. Hoyer","D",TRUE,"classic","1","69.67","64.28","74.98",NA,"repdonyoung","StenyHoyer","StenyHoyer",FALSE,FALSE
"25",145,"1305596696","Rep. Duncan Hunter","Rep_Hunter","","Representing California’s 50th District https://t.co/0yyKBsCmQe","http://t.co/8rSbcnjMYw",FALSE,17165,251,815,"Tue Mar 26 21:04:26 +0000 2013",26,NA,NA,FALSE,TRUE,608,"astraiha","tbrecht",TRUE,NA,NA,NA,146,"2018+AC0-08+AC0-01","CA",50,NA,"Duncan D. Hunter","R",TRUE,"classic","0.8531","53.93","49.1","58.72",NA,"Rep_Hunter",NA,"Rep_Hunter",FALSE,FALSE
"26",77,"245451804","Rep. Jim Costa","RepJimCosta","","Costa represents California's 16th District. He serves on the Agriculture & Natural Resources Committees. This account is for official use only.","http://t.co/lCxczJ32HJ",FALSE,16756,568,672,"Mon Jan 31 18:42:23 +0000 2011",77,NA,NA,TRUE,TRUE,2037,"astraiha","oakvaren",TRUE,NA,NA,NA,78,"2018+AC0-08+AC0-01","CA",16,NA,"Jim Costa","D",TRUE,"classic","0.9936","61.77","56.06","67.47",NA,"RepJimCosta",NA,"RepJimCosta",FALSE,FALSE
"27",465,"7.3316e+17","Dave Hughes","DHughesCongress","Minnesota, USA","Conservative Leadership for Minnesota's 7th Congressional District","https://t.co/QlE7xWSdN2",FALSE,15332,14245,79,"Thu May 19 04:59:51 +0000 2016",1914,NA,NA,TRUE,TRUE,1215,"astraiha","tbrecht",TRUE,NA,NA,NA,493,"2018+AC0-08+AC0-01","MN",7,NA,"Dave Hughes","R",FALSE,"classic","0.1317","45.08","39.41","50.76",NA,"DHughesCongress",NA,"DHughesCongress",FALSE,FALSE
"28",102,"557046603","Johnny J. Nalbandian","Johnny_Congress","Los Angeles, CA","<U+0001F1FA><U+0001F1F8>Constitutional Conservative Congressional Candidate running in California's 28th Congressional District, Challenger to Adam Schiff. #ThePassionatePatriot<U+0001F5FD>","https://t.co/yjUz2AqJgW",FALSE,15228,11868,76,"Wed Apr 18 15:31:34 +0000 2012",8290,NA,NA,TRUE,TRUE,6793,"astraiha","oakvaren",TRUE,NA,NA,NA,103,"2018+AC0-08+AC0-01","CA",28,NA,"Johnny J. Nalbandian","R",FALSE,"classic","0","19.13","14.39","23.86",NA,"Johnny_Congress",NA,"Johnny_Congress",FALSE,FALSE
"29",163,"8.51477e+17","Jason Crow","JasonCrowCO6","Aurora, CO","Husband, father, former Army Ranger, and community leader. Running for Congress in CO-6 because we deserve a representative who will stand up for us.","https://t.co/J9PDF4haDV",FALSE,13581,238,210,"Mon Apr 10 16:49:51 +0000 2017",578,NA,NA,TRUE,TRUE,950,"astraiha","tbrecht",TRUE,NA,NA,NA,167,"2018+AC0-08+AC0-01","CO",6,NA,"Jason Crow","D",FALSE,"classic","0.6484","49.6","44.65","54.5",NA,"JasonCrowCO6",NA,"JasonCrowCO6",FALSE,FALSE
"30",67,"2968007206","Mark DeSaulnier","RepDeSaulnier","Concord, CA","Honored to represent California's 11th Congressional District. Member of: @transportdems @edworkforcedems @oversightdems","https://t.co/pa3PJQ8V5B",FALSE,13019,707,488,"Thu Jan 08 15:32:13 +0000 2015",191,NA,NA,TRUE,TRUE,2774,"astraiha","mkitagak",TRUE,NA,NA,NA,68,"2018+AC0-08+AC0-01","CA",11,NA,"Mark DeSaulnier","D",TRUE,"classic","1","77.06","71.86","82.3",NA,"RepDeSaulnier",NA,"RepDeSaulnier",FALSE,FALSE
"31",882,"2929491549","Brian Babin","RepBrianBabin","","Honored to serve citizens of #TX36 in U.S. Congress. Chairman of @HouseScience Space Subcommittee and Member of House @Transport Committee.","https://t.co/tJRjOi3OmN",FALSE,10622,647,474,"Thu Dec 18 13:28:53 +0000 2014",640,NA,NA,TRUE,TRUE,2524,"astraiha","tholmber",TRUE,NA,NA,NA,944,"2018+AC0-08+AC0-01","TX",36,NA,"Brian Babin","R",TRUE,"classic","0.9999","70.16","64.74","75.54",NA,"RepBrianBabin",NA,"RepBrianBabin",FALSE,FALSE
"32",124,"8.76894e+17","Gil Cisneros","GilCisnerosCA","Fullerton, CA","Navy Veteran, Dad, @GWtweets Grad. Lucky Guy. Education & Veterans Advocate at the Cisneros Foundation to help students achieve their dreams. Here to serve.","https://t.co/OTySGXXvNA",FALSE,8982,4470,135,"Mon Jun 19 20:07:49 +0000 2017",493,NA,NA,TRUE,TRUE,1339,"astraiha","miraschk",TRUE,NA,NA,NA,125,"2018+AC0-08+AC0-01","CA",39,NA,"Gil Cisneros","D",FALSE,"classic","0.3768","48.84","43.99","53.69",NA,"GilCisnerosCA",NA,"GilCisnerosCA",FALSE,FALSE
"33",948,"851621377","Sensenbrenner Press","JimPressOffice","","Press Office of Congressman Jim Sensenbrenner, representing Wisconsin's Fifth District. Former Chair of House Judiciary Committee.","http://t.co/VNdLE9VEEs",FALSE,6931,627,499,"Fri Sep 28 19:31:33 +0000 2012",277,NA,NA,TRUE,TRUE,1345,"astraiha","chrifisc",TRUE,NA,NA,NA,1013,"2018+AC0-08+AC0-01","WI",5,NA,"F. James Sensenbrenner","R",TRUE,"classic","0.9829","59.51","54.03","64.94",NA,"JimPressOffice",NA,"JimPressOffice",FALSE,FALSE
"34",843,"1257667158","Chip Roy","chiproytx","Austin, Texas","Candidate for 21st Congressional District of Texas. Genuine. Committed. Conservative. https://t.co/LwfM87uODr",NA,FALSE,6605,652,160,"Sun Mar 10 18:36:29 +0000 2013",8300,NA,NA,FALSE,TRUE,16132,"astraiha","oakvaren",TRUE,NA,NA,NA,903,"2018+AC0-08+AC0-01","TX",21,NA,"Chip Roy","R",FALSE,"classic","0.8286","50.97","45.28","56.57",NA,"chiproytx",NA,"chiproytx",FALSE,FALSE
"35",96,"2974648323","Rep. Steve Knight","SteveKnight25","","Proudly representing California's 25th Congressional District.","https://t.co/JnqzI2oWdw",FALSE,6244,37,408,"Mon Jan 12 13:24:19 +0000 2015",68,NA,NA,FALSE,TRUE,1177,"astraiha","anahum",TRUE,NA,NA,NA,97,"2018+AC0-08+AC0-01","CA",25,NA,"Steve Knight","R",TRUE,"classic","0.2547","47.46","42.51","52.44",NA,"SteveKnight25",NA,"SteveKnight25",FALSE,FALSE
"36",210,"9.20378e+17","David Shapiro","Shapiro4FL16","Sarasota, FL","Husband, Father, and Attorney running for #FL16 to fight for and protect Florida families","https://t.co/t6xqdAlF7x",FALSE,5214,6225,47,"Tue Oct 17 19:55:20 +0000 2017",44,NA,NA,TRUE,TRUE,330,"astraiha","twaedt",TRUE,NA,NA,NA,218,"2018+AC0-08+AC0-01","FL",16,NA,"David Shapiro","D",FALSE,"classic","0.1233","45.57","40.68","50.51",NA,"Shapiro4FL16",NA,"Shapiro4FL16",FALSE,FALSE
"37",123,"2355919591","Young Kim","YoungKimCD39","La Habra, CA","Candidate for 39th Congressional District, Former Assemblywoman, Mom, Wife, Small Business Owner facebook: YoungKimCampaign instagram: YoungKimforCongress","https://t.co/7lBZIXqS05",FALSE,5048,1011,138,"Sat Feb 22 06:41:55 +0000 2014",253,NA,NA,TRUE,TRUE,937,"astraiha","jhahm",TRUE,NA,NA,NA,124,"2018+AC0-08+AC0-01","CA",39,NA,"Young Kim","R",FALSE,"classic","0.6232","51.16","46.31","56.01",NA,"YoungKimCD39",NA,"YoungKimCD39",FALSE,FALSE
"38",557,"431105217","Josh Gottheimer","JoshGottheimer","","Congressman for New Jersey’s 5th District. Fmr @microsoft corporate strat. Fmr @billclinton speechwriter. Proud dad & NJ resident! (campaign account)","https://t.co/Wpy1RukzDf",FALSE,4933,900,189,"Wed Dec 07 22:45:24 +0000 2011",66,NA,NA,TRUE,TRUE,1720,"astraiha","aevershe",TRUE,NA,NA,NA,594,"2018+AC0-08+AC0-01","NJ",5,NA,"Josh Gottheimer","D",TRUE,"classic","0.9928","59.68","53.96","65.37",NA,"JoshGottheimer",NA,"JoshGottheimer",FALSE,FALSE
"39",191,"225249270","Nancy Soderberg","nancysoderberg","Crescent Beach, FL (FL-06)","Nominee for Congress in #FL06, former White House Deputy National Security Advisor & @UN Ambassador. Today Director of PSLP @UofNorthFlorida. #flapol","https://t.co/ZEotDQhlJk",FALSE,4889,560,182,"Sat Dec 11 03:05:49 +0000 2010",310,NA,NA,TRUE,TRUE,888,"astraiha","jhahm",TRUE,NA,NA,NA,199,"2018+AC0-08+AC0-01","FL",6,NA,"Nancy Soderberg","D",FALSE,"classic","0.2655","47.5","42.19","52.8",NA,"nancysoderberg",NA,"nancysoderberg",FALSE,FALSE
"41",445,"2361650234","Debbie Dingell","DebDingell","Dearborn, MI","Democratic candidate for Congress, MI-12.","http://t.co/v3rn49EAFw",FALSE,3774,214,151,"Tue Feb 25 21:04:45 +0000 2014",12,NA,NA,FALSE,TRUE,361,"astraiha","mykang",TRUE,NA,NA,NA,471,"2018+AC0-08+AC0-01","MI",12,NA,"Debbie Dingell","D",TRUE,"classic","1","68.43","63.01","73.8",NA,"DebDingell",NA,"DebDingell",FALSE,FALSE
"42",758,"8.80481e+17","Ralph Norman","RepRalphNorman","Rock Hill, SC","Official account of Congressman Ralph Norman. Proudly representing the 5th District of South Carolina.","https://t.co/cjGUNi1VrC",FALSE,3096,421,175,"Thu Jun 29 17:38:35 +0000 2017",188,NA,NA,TRUE,TRUE,1054,"astraiha","tbrecht",TRUE,NA,NA,NA,811,"2018+AC0-08+AC0-01","SC",5,NA,"Ralph Norman","R",TRUE,"classic","0.9725","56.6","51.27","61.94",NA,"RepRalphNorman",NA,"RepRalphNorman",FALSE,FALSE
"43",803,"7.45852e+17","Dan Wood","DanWood2018","Texas, USA","Democrat for Congress #TX05 #FamiliesBelongTogether  #universalhealthcare #livingwage #netneutrality #resist","https://t.co/w2WtTAIlO3",FALSE,3059,1449,56,"Thu Jun 23 05:33:17 +0000 2016",3051,NA,NA,FALSE,TRUE,692,"astraiha","miraschk",TRUE,NA,NA,NA,861,"2018+AC0-08+AC0-01","TX",5,NA,"Dan Wood","D",FALSE,"classic","9,00E-04","35.4","30.13","40.65",NA,"DanWood2018",NA,"DanWood2018",FALSE,FALSE
"50",252,"36339531","Francys Johnson for Congress","francysjohnson","Statesboro, Georgia","Francys Johnson is running to reclaim the most gerrymandered seat in Congress, Georgia's 12th Congressional District.  Learn more at https://t.co/EWFjuKmS5H.","https://t.co/EWFjuKmS5H",FALSE,2060,2352,32,"Wed Apr 29 11:51:48 +0000 2009",495,NA,NA,TRUE,TRUE,1020,"astraiha","tholmber",TRUE,NA,NA,NA,261,"2018+AC0-08+AC0-01","GA",12,NA,"Francys Johnson","D",FALSE,"classic","0.0188","40.91","35.51","46.3",NA,"francysjohnson",NA,"francysjohnson",FALSE,FALSE
"51",699,"8.08484e+17","Mark Roberts","RobertsforCD2","Medford OR","OR CD2 Congressional representation. Proponent of aggressive forestry, no fires via thinning overburdened forests, making products and promoting jobs that #pay!","https://t.co/vW3xfDlin6",FALSE,2029,410,141,"Tue Dec 13 01:29:37 +0000 2016",14028,NA,NA,TRUE,TRUE,5998,"astraiha","cvonmeng",TRUE,NA,NA,NA,750,"2018+AC0-08+AC0-01","OR",2,NA,"Mark Roberts","IPO",FALSE,"classic","0","4.29","1.39","7.88",NA,"RobertsforCD2",NA,"RobertsforCD2",FALSE,FALSE
"52",911,"3439541489","Anthony Flaccavento","flacc4congress","Abingdon, VA","Farmer, author, Congressional candidate for Virginia's 9th district. #FlaccTheVote https://t.co/4ePuMMoRfr","https://t.co/9JW8KLZ9Lm",FALSE,1782,492,65,"Tue Aug 25 18:41:28 +0000 2015",3078,NA,NA,FALSE,TRUE,1972,"astraiha","twaedt",TRUE,NA,NA,NA,975,"2018+AC0-08+AC0-01","VA",9,NA,"Anthony Flaccavento","D",FALSE,"classic","0.0088","38.99","33.45","44.59",NA,"flacc4congress",NA,"flacc4congress",FALSE,FALSE
"53",687,"9.50839e+17","Alyse Galvin","AlyseGalvin","Alaska, USA","Independent running to represent the hardworking people of #Alaska in Congress! Lifelong Alaskan. Fighter for public education. Co-founder of @GreatAKSchools.","https://t.co/66wPI9II0F",FALSE,1708,747,34,"Tue Jan 09 21:17:37 +0000 2018",213,NA,NA,TRUE,TRUE,511,"astraiha","miraschk",FALSE,NA,"RepFrankLucas",NA,738,"2018+AC0-08+AC0-01","OK",3,NA,"Frank Lucas","R",TRUE,"classic","1","72.49","67.05","77.84",NA,"AlyseGalvin","RepFrankLucas","RepFrankLucas",FALSE,FALSE
"56",108,"4478749334","Sean Flynn","SeanFlynnCA","Redlands, CA","Economics @ForDummies author. @CAGOP endorsed candidate for #CA31. National martial arts champion. Bringing jobs, growth & opportunity to the Inland Empire","https://t.co/D831aYXsC9",FALSE,1554,766,20,"Sun Dec 06 20:43:13 +0000 2015",600,NA,NA,TRUE,TRUE,539,"astraiha","twaedt",TRUE,NA,NA,NA,109,"2018+AC0-08+AC0-01","CA",31,NA,"Sean Flynn","R",FALSE,"classic","0.0037","37.54","32.18","42.82",NA,"SeanFlynnCA",NA,"SeanFlynnCA",FALSE,FALSE
"57",717,"1.00692e+18","Greg McCauley For Congress<U+274C>","McCauley4PA","PA District 06","Greg McCauley #Conservative  #Republican #2018Candidate #Congress #PA6 #TeamMcCauley #MAGA #Trump","https://t.co/3CBeqeHj5L",FALSE,1333,805,10,"Wed Jun 13 15:18:38 +0000 2018",299,NA,NA,FALSE,TRUE,254,"astraiha","jhahm",TRUE,NA,NA,NA,770,"2018+AC0-08+AC0-01","PA",6,NA,"Greg McCauley","R",FALSE,"classic","0.0175","40.92","35.65","46.22",NA,"McCauley4PA",NA,"McCauley4PA",FALSE,FALSE
"58",585,"9.8599e+17","Clint Koble","Clint4Congress","Carson City, NV","I am running as a Democrat for Congress in NV Congressional District 2, a seat that has not been held by a Democrat since it was formed 37 years ago! Vote Blue!","https://t.co/6KBisIv974",FALSE,587,309,20,"Mon Apr 16 21:13:52 +0000 2018",42,NA,NA,FALSE,TRUE,198,"astraiha","tholmber",TRUE,NA,NA,NA,628,"2018+AC0-08+AC0-01","NV",2,NA,"Clint Koble","D",FALSE,"classic","0.0148","40.52","35.25","45.88",NA,"Clint4Congress",NA,"Clint4Congress",FALSE,FALSE
"59",344,"9.50227e+17","Hank Linderman for Congress","hank4ky","Kentucky, USA","Musician, recording engineer and producer. Running to ensure 2nd District has congressman who represents people's interests and not wealthy corporations.","https://t.co/hwK0gzVA9q",FALSE,312,191,10,"Mon Jan 08 04:45:30 +0000 2018",36,NA,NA,TRUE,TRUE,155,"astraiha","miraschk",TRUE,NA,NA,NA,358,"2018+AC0-08+AC0-01","KY",2,NA,"Hank Linderman","D",FALSE,"classic","0.0018","34.98","29.49","40.35",NA,"hank4ky",NA,"hank4ky",FALSE,FALSE
"60",475,"9.54422e+17","Katy Geppert","KatyforCongress","Missouri, USA","Democratic Candidate running for US Congress in Missouri's Third District.  Scientist, wife, and mother.","https://t.co/pAcpDUKV5t",FALSE,303,15,11,"Fri Jan 19 18:34:11 +0000 2018",44,NA,NA,FALSE,TRUE,92,"astraiha","cvonmeng",TRUE,NA,NA,NA,504,"2018+AC0-08+AC0-01","MO",3,NA,"Katy Geppert","D",FALSE,"classic","4,00E-04","31.16","25.72","36.59",NA,"KatyforCongress",NA,"KatyforCongress",FALSE,FALSE
"61",369,"9.69388e+17","Ryan Trundle for Congress","ryantrundleCD4","Louisiana, USA","It's time for the people to have a voice in Congress!  #PeopleFirstLA4 #LA04","https://t.co/wjCDn0SIV7",FALSE,300,181,8,"Fri Mar 02 01:45:04 +0000 2018",118,NA,NA,FALSE,TRUE,171,"astraiha","oakvaren",TRUE,NA,NA,NA,386,"2018+AC0-08+AC0-01","LA",4,NA,"Ryan Trundle","D",FALSE,"classic","0.0018","35.51","29.95","41.06",NA,"ryantrundleCD4",NA,"ryantrundleCD4",FALSE,FALSE
"62",412,"368096055","Jasen Wunder","JasenWunder","Sykesville, MD","Candidate Maryland’s 8th District - 1: SLASH CONGRESSIONAL PAY TO 56k AND INSTALL TERM LIMITS 2: END WARRANTLESS SURVEILLANCE 3: END ALL FOREIGN OCCUPATION","https://t.co/qHXcAiGxuM",FALSE,282,174,178,"Mon Sep 05 02:33:25 +0000 2011",24,NA,NA,TRUE,TRUE,12996,"astraiha","jhahm",TRUE,NA,NA,NA,433,"2018+AC0-08+AC0-01","MD",8,NA,"Jasen Wunder","LIB",FALSE,"classic","0","3.22","0.9","6.13",NA,"JasenWunder",NA,"JasenWunder",FALSE,FALSE
"63",410,"8.84781e+17","Richmond Davis","Davis4Maryland","Howard County, MD","Traditional Republican. Veteran. Attorney. Grandfather. Candidate for U.S. Congress, Maryland District 7.","https://t.co/KllvJFE3hz",FALSE,145,422,4,"Tue Jul 11 14:26:42 +0000 2017",184,NA,NA,FALSE,TRUE,166,"astraiha","mykang",TRUE,NA,NA,NA,431,"2018+AC0-08+AC0-01","MD",7,NA,"Richmond Davis","R",FALSE,"classic","0","20.61","15.3","25.94",NA,"Davis4Maryland",NA,"Davis4Maryland",FALSE,FALSE
"64",597,"9.8465e+17","Ameer Benno","Benno4Congress","Bellmore, NY","Candidate for Congress NY-4 | Civil Rights Attorney | My mission is to grow the economy, to protect our safety, and to honor the Constitution","https://t.co/BNjP4p9TTy",FALSE,123,86,6,"Fri Apr 13 04:30:49 +0000 2018",17,NA,NA,FALSE,TRUE,235,"astraiha","jhahm",TRUE,NA,NA,NA,643,"2018+AC0-08+AC0-01","NY",4,NA,"Ameer Benno","R",FALSE,"classic","0.0012","35.03","29.48","40.63",NA,"Benno4Congress",NA,"Benno4Congress",FALSE,FALSE
"65",941,"9.92811e+17","Dr. Ken Yorgan","YorganDr","Racine, WI","","https://t.co/pnh4elce9X",FALSE,44,8,2,"Sat May 05 17:00:50 +0000 2018",1,NA,NA,TRUE,TRUE,42,"astraiha","mkitagak",TRUE,NA,NA,NA,1006,"2018+AC0-08+AC0-01","WI",1,NA,"Ken Yorgan","I",FALSE,"classic","0","3.87","1.19","7.19",NA,"YorganDr",NA,"YorganDr",FALSE,FALSE
"66",356,"1209417007","Rep. Steve Scalise","SteveScalise","Jefferson, LA","Serving as House Majority Whip and representing LA-01. Follow me on Facebook: http://t.co/mIQZ2Jh9Gt and Instagram: http://t.co/5wuWc45xvq","http://t.co/JrUbzHZc34",FALSE,275138,1713,1605,"Fri Feb 22 18:10:47 +0000 2013",777,NA,NA,TRUE,TRUE,8702,"tbrecht","astraiha",NA,TRUE,NA,NA,371,"2018+AC0-08+AC0-01","LA",1,NA,"Steve Scalise","R",TRUE,"classic","0.9999","68.08","59.53","77.29",NA,"SteveScalise",NA,"SteveScalise",FALSE,FALSE
"67",132,"248113252","Omar Navarro","RealOmarNavarro","Los Angeles, CA","Candidate for Congress running against @MaxineWaters. Endorsed by @RealSheriffJoe @LarryElder @TheHermanCain @GenFlynn @PastorDScott Advisor<U+0001F1FA><U+0001F1F8>Roger Stone","https://t.co/5qOBH1twoo",FALSE,161812,30890,609,"Sun Feb 06 08:19:25 +0000 2011",8853,NA,NA,TRUE,TRUE,6179,"anahum","astraiha",NA,TRUE,NA,NA,133,"2018+AC0-08+AC0-01","CA",43,NA,"Omar Navarro","R",FALSE,"classic","0","21.06","15.69","26.39",NA,"RealOmarNavarro",NA,"RealOmarNavarro",FALSE,FALSE
"68",891,"343171266","Mia Love","MiaBLove","Saratoga Springs, UT","Congresswoman in Utah's 4th congressional district.","https://t.co/VFKsVKGLMI",FALSE,110269,1951,1641,"Wed Jul 27 04:54:12 +0000 2011",1652,NA,NA,FALSE,TRUE,2290,"oakvaren","astraiha",NA,TRUE,NA,NA,955,"2018+AC0-08+AC0-01","UT",4,NA,"Mia Love","R",TRUE,"classic","0.7779","52.96","47.97","57.86",NA,"MiaBLove",NA,"MiaBLove",FALSE,FALSE
"69",268,"48117116","Steve King","SteveKingIA","Washington, DC","U.S. Congress, 4th Congressional District of Iowa #IA04",NA,FALSE,101683,186,2591,"Wed Jun 17 21:09:41 +0000 2009",43,NA,NA,TRUE,TRUE,2486,"chrifisc","astraiha",NA,TRUE,NA,NA,280,"2018+AC0-08+AC0-01","IA",4,NA,"Steve King","R",TRUE,"classic","0.8153","51.96","46.18","57.58",NA,"SteveKingIA",NA,"SteveKingIA",FALSE,FALSE
"70",709,"3021007247","Gleyber Torres","TorresGleyber","Estados Unidos","Venezuela New York Yankees Instagram:Gleyberdavid Snap:Gleybertorres14","https://t.co/wYqQ6W6wjI",FALSE,90886,196,402,"Fri Feb 06 04:18:39 +0000 2015",721,NA,NA,FALSE,TRUE,458,"jhahm","astraiha",NA,FALSE,NA,"DTorres4cong",762,"2018+AC0-08+AC0-01","PA",2,NA,"David Torres","R",FALSE,"classic","0","21.83","16.7","26.97",NA,"TorresGleyber","DTorres4cong","DTorres4cong",FALSE,FALSE
"71",743,"23593446","David Cicilline","davidcicilline","","Congressman for the 1st District of Rhode Island. DPCC Co-Chair. #ForThePeople",NA,FALSE,63801,3630,1144,"Tue Mar 10 13:53:21 +0000 2009",1283,NA,NA,TRUE,TRUE,16602,"aevershe","astraiha",NA,TRUE,NA,NA,796,"2018+AC0-08+AC0-01","RI",1,NA,"David Cicilline","D",TRUE,"classic","1","70.71","65.24","76.23",NA,"davidcicilline",NA,"davidcicilline",FALSE,FALSE
"72",871,"24735461","Pete Sessions","PeteSessions","","I proudly represent the people of Texas' 32nd Congressional District and serve as the Chairman of the House Committee on Rules.","http://t.co/ZbESaBtE5q",FALSE,32987,828,1349,"Mon Mar 16 17:54:52 +0000 2009",1013,NA,NA,TRUE,TRUE,6201,"aevershe","astraiha",NA,TRUE,NA,NA,933,"2018+AC0-08+AC0-01","TX",32,NA,"Pete Sessions","R",TRUE,"classic","0.8758","53.11","48.1","58.18",NA,"PeteSessions",NA,"PeteSessions",FALSE,FALSE
